anime_id,title
6630,Asari-chan: Ai no Marchen Shoujo
8643,Asatte Dance
1554,Asatte no Houkou.
2872,Asgaldh: The Distortion Testament
8064,Ashiaraiyashiki no Juunin-tachi.
20587,Ashinaga Ojisan
36055,Ashita Aou ne
17493,Ashita Genki ni Nare!: Hanbun no Satsumaimo
32255,Ashita Kirarin
3131,Ashita Tenki ni Naare
31693,Ashita Tenki ni Naare Omake
4339,Ashita e Attack!
3874,Ashita e Free Kick
32750,Ashita e Mukau Hito
13947,Ashita no Eleventachi
2402,Ashita no Joe
2920,Ashita no Joe (Movie)
2921,Ashita no Joe 2
2922,Ashita no Joe 2 (Movie)
19973,Ashita no Joe Pilots
23031,Ashita no Kibou: Kanashimi yo Arigatou - Takae Tsuneo Monogatari
1946,Ashita no Nadja
5674,Ashita no Yukinojou
5168,Asience: Kami wa Onna no Inochi
37171,Asobi Asobase
6166,Asobi ni Iku yo!
9618,Asobi ni Iku yo!: Asobi ni Oide
29998,Asobi ni Iku yo!: Asobi ni Oide - Owari
21553,Asobo Toy-chan
3193,Asobot Senki Gokuu
4025,Asobou! Hello Kitty
35275,Asonde Oboeru Gakushuu DVD
2414,Assemble Insert
35605,Astareul Hyanghae Chaguchagu
9736,Astarotte no Omocha!
10582,Astarotte no Omocha! EX
971,Astro Boy: Tetsuwan Atom
5311,Astroganger
4999,Asu no Yoichi!
28091,Asu wo Tsukutta Otoko: Tanabe Sakurou to Biwako Sosui
35723,Asuka: Nihon no Rekishi
37535,Asunal Kanayama
8475,Asura
5342,Asura Cryin&#039;
6676,Asura Cryin&#039; 2
6281,Asylum Session
5503,Atagoal wa Neko no Mori
1370,Atama Yama
29141,Atama wa Tsukaiyou. Card mo Tsukaiyou.
6533,Atarashii Sekai
35721,Atashi Tenshi Anata Akuma
3006,Atashin&#039;chi
9796,Atashin&#039;chi 3D Movie: Jounetsu no Chou Chounouryoku Haha Dai Bousou
9795,Atashin&#039;chi Movie
7617,Atelier Petros Joukuu Gekijou: Sentaku Shima no Sentaku Tori
23523,Aterui
33371,Atom: The Beginning
1550,Attack No.1
9163,Attack No.1 (1970)
9164,Attack No.1: Namida no Fushichou
9165,Attack No.1: Namida no Kaiten Receive
9166,Attack No.1: Namida no Sekai Senshuken
3081,Attacker You!
36404,"Attakai, Fuyu Canada"
9846,Attraction
5558,Auction: Bijo Dorei
31730,Audition
14669,Aura: Maryuuin Kouga Saigo no Tatakai
36748,Aurora wo Mita Kyouryuu-tachi
7715,Auto Mommy
56,Avenger
25457,Avengers Confidential: Black Widow to Punisher
8778,Avignon no Hashi de
11087,Awake
32956,Aware! Meisaku-kun
35590,Aware! Meisaku-kun: DVD Hatsubai Kettei!
37241,Aware! Meisaku-kun: Human Academy Robot Kyoushitsu
35002,Aware! Meisaku-kun: Meiji Saite Oishii Mozzarella
36874,Aware! Meisaku-kun: Oronamin C
37678,Aware! Meisaku-kun: Short Douga
24785,Awate Tokoya
29973,Aya Hito Shiki to Iu na no Ishi Hata
3166,Ayakashi
586,Ayakashi: Japanese Classic Horror
2183,Ayane-chan High Kick!
104,Ayashi no Ceres
6635,Ayatsuri Haramase DreamNote
5611,Ayatsuri Ningyou
28567,Azarashi Tama-chan no Hi no Youjin
1893,Azuki-chan
6095,Azuki-chan the Movie
66,Azumanga Daioh
659,Azumanga Daioh: Gekijou Tanpen
1593,Azumanga Web Daioh
22247,Azumi Mamma★Mia
32377,Azure Nihon Data Center
2309,"Azusa, Otetsudai Shimasu!"
31880,B Who I Want 2 B
286,B&#039;T X
1736,B&#039;T X Neo
2789,B-Legend! Battle B-Daman
4667,B-Legend! Battle B-Daman Fire Spirits!
33046,B-Project: Kodou*Ambitious
36483,B-Project: Kodou*Ambitious 2
7817,B-gata H-kei
5904,B.B. Fish
32827,B: The Beginning
29865,BAR Kiraware Yasai
35328,BOY&#039;s LOVE Nitro+CHiRAL
30519,Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi
34410,Ba La La Xiao Mo Xian Zhi: Feiyue Cai Ling Bao
34669,Ba La La Xiao Mo Xian Zhi: Feiyue Cai Ling Bao 2nd Season
30156,Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu
31965,Ba La La Xiao Mo Xian Zhi: Qiji Wubu
11469,BaBuKa: Gokudou no Tsuma
30053,Bab Mook Ja
1666,Babel Nisei
1664,Babel Nisei (2001)
1665,Babel Nisei (OVA)
2732,Baby Baachan
8220,Baby Felix
35710,Baby Gamba
10196,Baby Princess 3D Paradise 0 [Love]
21185,Baby Steps
27663,Baby Steps 2nd Season
37525,Babylon
33548,Babyshiba
722,Baby☆Love
2251,Baccano!
3901,Baccano! Specials
36873,Back Street Girls
12145,Backkom
25965,Backkom 2
25963,Backkom Meogeujan Yeohaeng
26013,Backkom Mission Impossible
26017,Backkom Specials
25967,Backkom Sports
26015,Backkom: Jung-gug Gijeogwi
15787,Backstage Idol Story
20855,Bacterial Contamination
22565,Bad Badtz-Maru no Ari to Kirigirisu
22451,Bad Badtz-Maru no Ookami ga Kita!
17479,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi
30124,Bad Badtz-Maru no Ore wa Yuutousei
30125,Bad Badtz-Maru no Otoko Dokyou no Omoiyari
6096,Bad Boys
2821,Bad End
10194,Badaui Jeonseol Jangbogo
28041,Baguda-jou no Touzoku
37740,Bai Ye Ling Long
36771,"Baito-saki wa ""Aku no Soshiki""!?"
35965,Baja no Studio
29777,Baka Baka Baka na Sekai
35028,Baka Dakedo Chinchin Shaburu no dake wa Jouzu na Chii-chan♡
20705,Baka Misérables
20383,Baka Mukashibanashi Movie: Jijii Wars
32667,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite
6347,Baka to Test to Shoukanjuu
36250,Baka to Test to Shoukanjuu Mini Anime
8516,Baka to Test to Shoukanjuu Ni!
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi
7870,Baka to Test to Shoukanjuu Specials
9471,Baka to Test to Shoukanjuu: Matsuri
10431,"Baka to Test to Shoukanjuu: Matsuri - Sentaku ni Yotte Tenkai ga Kawaru ""LIPS Eizou"""
31298,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi
7805,Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai
10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou
24373,Bakabon Osomatsu no Karee wo Tazunete Sansenri
2786,Bakegyamon
28805,Bakemono no Ko
5081,Bakemonogatari
6948,Bakemonogatari Recap
33566,Baki
34443,Baki (ONA)
36225,Baku Ane 2: Otouto Ippai Shibocchau zo! The Animation
24641,Baku Ane: Otouto Shibocchau zo! The Animation
13143,Baku Tech! Bakugan
21523,Baku Tech! Bakugan Gachi
33708,Baku Tech! Bakugan Gachi Special
2023,Bakuen Campus Guardress
2156,Bakugan Battle Brawlers
7334,Bakugan Battle Brawlers: Gundalian Invaders
10330,Bakugan Battle Brawlers: Mechtanium Surge
5337,Bakugan Battle Brawlers: New Vestroia
9284,Bakuhatsu Gorou
3040,Bakuhatsu Sunzen!! Tenshi no Countdown
18227,Bakujuu Gasshin Ziguru Hazeru
4563,Bakukyuu Hit! Crash B-Daman
34005,Bakukyuu Renpatsu! Super B-Daman Specials
2702,Bakukyuu Renpatsu!! Super B-Daman
7674,Bakuman.
10030,Bakuman. 2nd Season
23369,Bakuman. 2nd Season Special
12365,Bakuman. 3rd Season
23361,Bakuman. 3rd Season Specials
15711,Bakuman.: Deraman.
37584,Bakumatsu
16211,Bakumatsu Gijinden Roman
1576,Bakumatsu Kikansetsu Irohanihoheto
23037,Bakumatsu Rock
25077,Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!
8092,Bakumatsu no Spasibo
7573,Bakunyuu Bomb
6402,Bakunyuu Maid Kari
2871,Bakunyuu Oyako
1779,Bakunyuu Shimai
30795,Bakuon!!
31883,Bakuon!! OVA
34623,Bakuon!! no Kobeya
495,Bakuretsu Hunters
808,Bakuretsu Hunters OVA
109,Bakuretsu Tenshi
2205,Bakuretsu Tenshi: Infinity
2212,Bakuretsu Tenshi: Infinity Special
13553,Bakusou Circuit Roman Twin
2705,Bakusou Kyoudai Let&#039;s & Go
2709,Bakusou Kyoudai Let&#039;s & Go MAX
9857,Bakusou Kyoudai Let&#039;s & Go Special
2706,Bakusou Kyoudai Let&#039;s & Go WGP
9858,Bakusou Kyoudai Let&#039;s & Go!! WGP Bousou Mini Yonku Daitsuiseki
288,Bakuten Shoot Beyblade
1669,Bakuten Shoot Beyblade 2002
1668,Bakuten Shoot Beyblade G Revolution
1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi
3271,Bakutou Sengen Daigunder
37117,Bakutsuri Bar Hunter
1682,Baldr Force Exe Resolution
30249,Balgwanghaneun Hyeondaesa
30093,Ball yo Doko e Yuku
31309,Balloon
34432,Balloon (Music)
34636,Ballroom e Youkoso
5107,Balthus: Tia no Kagayaki
2822,Bamboo Bears
2986,Bamboo Blade
28815,Bamboo Blade: CM Fanfu-Fufe-Fo
28813,Bamboo Blade: Fanfu-Fufe-Fo
33573,BanG Dream!
37869,BanG Dream! 2nd Season
37870,BanG Dream! 3rd Season
37873,BanG Dream! Garu☆PICO
34870,BanG Dream!: Asonjatta!
36649,Banana Fish
29107,Banana Mura ni Ame ga Furu
32664,Bananya
37816,Bandoe Sareoriratda
36604,Bang Babang Bang!!!
373,Bannou Bunka Neko-Musume
375,Bannou Bunka Neko-Musume (1998)
374,Bannou Bunka Neko-Musume DASH!
3232,Bannou Bunka Neko-Musume Specials
10501,Bannou Yasai Ninninman
7752,Bao Lian Deng
1468,Baoh Raihousha
30480,Bara Bara Film
9279,Bara no Hana to Joe
22789,Barakamon
25045,Barakamon: Mijikamon
2823,Barbapapa
19959,Barbapapa (1977)
2824,Barbapapa Sekai wo Mawaru
5002,Bari Bari Densetsu
12745,Bari Bari Densetsu (1987)
24875,Barnacle Lou
1667,Barom One
1589,Bartender
30989,Bary-san no Imabari-ben Kouza
36611,Bary-san no Shokoku Manyuuki
31662,Bary-san x Gospe Rats: Tonde Bary Bary Monogatari
67,Basilisk: Kouga Ninpou Chou
35964,Basilisk: Ouka Ninpouchou
5675,Basquash!
404,Bastard!!: Ankoku no Hakaishin
4094,Batman: Gotham Knight
6189,Baton
16514,Batsu & Terry
32947,Battery
1185,Battle Athletess Daiundoukai
1186,Battle Athletess Daiundoukai (TV)
13041,Battle Break
6025,Battle Can²
33184,Battle Girl High School
579,Battle Programmer Shirase
3625,Battle Royal High School
32089,Battle Spirits Shinnen Special
9346,Battle Spirits: Brave
27737,Battle Spirits: Burning Soul
32670,Battle Spirits: Double Drive
11017,Battle Spirits: Heroes
1009,Battle Spirits: Ryuuko no Ken
6901,Battle Spirits: Shounen Gekiha Dan
5082,Battle Spirits: Shounen Toppa Bashin
14913,Battle Spirits: Sword Eyes
19877,Battle Spirits: Sword Eyes Gekitouden
4458,Bavel no Hon
10105,Bavi Stock
28433,Baymax
20543,Bayonetta: Bloody Fate
29359,Bazar dé Gozarre
22205,Be Blues! Ao ni Nare
9645,Be-Bop Highschool
24087,Be-Bop Kaizokuban
2220,Be-Boy Kidnapp&#039;n Idol
4820,Be-yond
36489,Beachside Lover
35697,Beads no Mori no Rabi
29351,Beanuts
15795,Beast Saga
6511,Beast Wars Neo
5070,Beast Wars Second Chou Seimeitai Transformers
5289,Beast Wars Second Chou Seimeitai Transformers: Lio Convoy Kiki Ippatsu! Movie
7155,Beat Shot!!
36078,Beat in Love
36516,Beatless
37277,Beatless Intermission
30078,Beautiful Name
32311,Beautiful World
57,Beck
9513,Beelzebub
10479,Beelzebub Specials
37716,Beelzebub-jou no Okinimesu mama.
9120,Beelzebub: Hirotta Akachan wa Daimaou!?
29897,Beer Mukashi Mukashi
8,Beet the Vandel Buster
1123,Beet the Vandel Buster Excellion
29291,Behind a Smile
8921,Believe
29710,Believe in It
34227,Bell to Kaijuu Ouji
28951,Beluga
17687,Bemubemu Hunter Kotengu Tenmaru
10396,Ben-To
12447,Ben-To Picture Drama
12561,Benkei tai Ushiwaka
34711,Benpiyaku Colace
19547,Beompeoking Jaepeo
29731,Beppu x Peeping Life
33462,Bernard-jou Iwaku.
37000,Bernard-jou Iwaku.: Ofuro Dokusho
30984,Bero-dashi Chonma
32379,Berserk
34055,Berserk 2nd Season
35009,Berserk Recap
35676,Berserk: Majo no Tsuisou
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku
12115,Berserk: Ougon Jidai-hen III - Kourin
33940,Best Care Group
10553,Betsu ni Anta no Tame ni Ookiku Natta n ja Nai n Dakara ne!!
1136,Betterman
31049,Beyblade Burst
37283,Beyblade Burst Chouzetsu
34901,Beyblade Burst God
3980,Bi-Indoushi Miija: Injoku no Gakuen
10421,Bi-chiku Beach: Nangoku Nyuujoku Satsueikai
368,Bible Black
972,Bible Black Gaiden
2873,Bible Black Only Version
5347,Bible Black: Imari Ryoujoku Genba
1401,Bible Black: New Testament
13223,Bible Black: New Testament Recap
34900,Biblia Koshodou no Jiken Techou
36155,Bibury
33550,Bic Contact X Mameshiba Collab CM
30137,Big Order
31904,Big Order (TV)
2622,Big Wars: Kami Utsu Akaki Kouya ni
9613,Big X
30839,Big X Episode 0
4908,Bihada Ichizoku
36613,Biju Tune!
8655,Bijukubo
30782,Bikini Warriors
33712,Bikini Warriors OVA
31283,Bikini Warriors Special
3909,Bikkuriman
5478,Bikkuriman 2000
34700,Bikkuriman Kids: Theme Fighter Nyander
10203,Bikkuriman: Daiichiji Seima Taisen
10200,Bikkuriman: Moen Zone no Himitsu
20589,Bikyaku Seido Kaichou Ai
37036,Binan Koukou Chikyuu Boueibu Happy Kiss!
27727,Binan Koukou Chikyuu Boueibu LOVE!
31417,Binan Koukou Chikyuu Boueibu LOVE! LOVE!
35182,Binan Koukou Chikyuu Boueibu LOVE! LOVE! LOVE!
1214,Binbou Shimai Monogatari
13535,Binbougami ga!
750,Binchou-tan
5570,Binetsu Hime: Zange no Shou
3942,Binetsu Shoukougun
9507,Binetsu: Yakusoku no Toki
4011,Binetsukko ♭37℃ The Animation
7266,Binkan Athlete
348,Binzume Yousei
1269,Bio Hunter
8278,Biohazard 4: Incubate
5624,Biohazard 4D-Executer
9544,Biohazard: Damnation
3446,Biohazard: Degeneration
31853,Biohazard: Vendetta
29373,Bip to Bap
8520,Biriken
8521,Biriken Nandemo Shoukai
2607,Birth
5469,Birthday Boy
18481,Bishoujo Animerama: Gokkun Doll - Choujigen Pico-chan Toujou!!
18483,Bishoujo Animerama: Manami no Michi Tono Sou Nyuu!?
18479,Bishoujo Animerama: Minami no Watashi no Heart ni Tacchi Shite...
13051,Bishoujo Animerama: Miyuki-chan SOS-H Shichauzo
3649,Bishoujo Comic Lolicon Angel: Mitsu no Aji
25991,Bishoujo Mobage: Mobami-chan
530,Bishoujo Senshi Sailor Moon
14751,Bishoujo Senshi Sailor Moon Crystal
31733,Bishoujo Senshi Sailor Moon Crystal Season III
8756,Bishoujo Senshi Sailor Moon Memorial
740,Bishoujo Senshi Sailor Moon R
2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi
531,Bishoujo Senshi Sailor Moon R: The Movie
532,Bishoujo Senshi Sailor Moon S
997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito
1239,Bishoujo Senshi Sailor Moon SuperS
1278,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi
3076,Bishoujo Senshi Sailor Moon SuperS Special
1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki
996,Bishoujo Senshi Sailor Moon: Sailor Stars
13931,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club
1528,Bishoujo Yuugekitai Battle Skipper
32906,Bishoujo Yuugi Unit Crane Game Girls
33541,Bishoujo Yuugi Unit Crane Game Girls Galaxy
9812,Bit the Cupid
1498,Black Blood Brothers
20787,Black Bullet
30100,Black Bullet: Tenchuu＊Girls
68,Black Cat
2589,Black Cat: Toozakaru Neko
34572,Black Clover
33950,Black Clover: Jump Festa 2016 Special
37498,Black Fox
2145,Black Gate: Kanin no Gakuen
1520,Black Jack
2213,Black Jack (TV)
4071,Black Jack (TV): Hizouban Specials
2214,Black Jack 21
7229,Black Jack ONA
1373,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki
1521,Black Jack the Movie
4070,Black Jack: Dr. Pinoko no Mori no Bouken
1983,Black Jack: Futari no Kuroi Isha
35859,Black Jack: Futari no Kuroi Isha - Manner Movie
10055,Black Jack: Heian Sento
18669,Black Jack: Karte NG Extras
6246,Black Jack: Sora kara Kita Kodomo
889,Black Lagoon
8440,Black Lagoon Omake
4901,Black Lagoon: Roberta&#039;s Blood Trail
1519,Black Lagoon: The Second Barrage
1270,Black Magic M-66
32811,Black Ocean
36920,Black Shout
12079,Black★Rock Shooter
7059,Black★Rock Shooter (OVA)
11285,Black★Rock Shooter (TV)
6920,Blade
22547,Blade & Soul
23781,Blade & Soul Specials
36308,Blade Runner: Black Out 2022
4151,Blade of the Immortal
1055,Blame!
32086,Blame! Movie
3430,Blame! Prologue
3429,Blame! Special
3407,Blassreiter
5539,Blassreiter: Navi
18767,BlazBlue: Alter Memory
32502,BlazBlue: Alter Memory Specials
269,Bleach
35118,Bleach Colorful!: Gotei Juusan Yatai Daisakusen!
1686,Bleach Movie 1: Memories of Nobody
2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru
4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu
8247,Bleach Movie 4: Jigoku-hen
762,Bleach: Memories in the Rain
834,Bleach: The Sealed Sword Frenzy
29764,Blend
34618,Blend S
4868,Blind Night
5829,Blocker Gundan IV Machine Blaster
11633,Blood Lad
34751,Blood Lad: Kanketsu Kinen
18441,Blood Lad: Wagahai wa Neko de wa Nai
1386,Blood Royale
150,Blood+
10490,Blood-C
14077,Blood-C: None-None Gekijou
14117,Blood-C: Special Edition
10681,Blood-C: The Last Dark
405,Blood: The Last Vampire
33985,Bloodivores
10694,Bloods: Inraku no Ketsuzoku 2
24793,Bloody Bunny
11691,Bloody Date
11869,Bloody Night
13253,Blossom
2142,Blue Dragon
4197,Blue Dragon: Tenkai no Shichi Ryuu
2964,Blue Drop: Tenshi-tachi no Gikyoku
58,Blue Gender
1380,Blue Gender: The Warrior
4733,Blue Remains
11141,Blue Seagull
998,Blue Seed
3952,Blue Seed 1.5
999,Blue Seed 2
3620,Blue Seed Omake
37358,Boat Race Marugame Image Talent Mimika
3120,Bobby ni Kubittake
1050,Bobobo-bo Bo-bobo
30143,Bobobo-bo Bo-bobo Recap
4680,Bocchan
4149,Body Jack: Tanoshii Yutai Ridatsu
37691,Boer no Mori e
29886,Bogeul Bogeul Bomulseon
8939,Bohemian Rhapsody
2413,Boin
31043,Boku dake ga Inai Machi
35815,Boku dake ga Inai Machi Recap
36109,Boku dake no Hentai Kanojo Motto♥ The Animation
35781,Boku dake no Hentai Kanojo The Animation
23731,"Boku datte, Kirei ni Shitainda"
31003,Boku no Aozora
20207,Boku no Boukuugou
526,Boku no Chikyuu wo Mamotte
7366,"Boku no Chikyuu wo Mamotte: Alice kara, Rin-kun e"
10036,Boku no Chikyuu wo Mamotte: Kiniro no Toki Nasarete
26291,Boku no Diet Daisakusen
31964,Boku no Hero Academia
33486,Boku no Hero Academia 2nd Season
35262,Boku no Hero Academia 2nd Season: Hero Note
36456,Boku no Hero Academia 3rd Season
36896,Boku no Hero Academia The Movie: Futari no Hero
33929,Boku no Hero Academia: Sukue! Kyuujo Kunren!
35459,Boku no Hero Academia: Training of the Dead
16405,"Boku no Imouto wa ""Osaka Okan"""
16936,"Boku no Imouto wa ""Osaka Okan"": Haishin Gentei Osaka Okan."
18419,"Boku no Imouto wa ""Osaka Okan"": Uchi no Oniichan wa Tokyo Rule"
35712,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken
36560,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken OVA
1701,Boku no Marie
35367,Boku no Oldies wa All Color
1639,Boku no Pico
755,Boku no Sexual Harassment
20189,Boku no Son Gokuu
29852,Boku no Yayoi-san
33750,Boku no Yayoi-san 2
26101,Boku to Gaku: Ano Natsu no Monogatari
35498,Boku to Misaki-sensei
37010,Boku to Sakana no Monogatari
819,Boku wa Imouto ni Koi wo Suru
32859,Boku wa Kimi wo Warawanai
35147,Boku wa Ko Zou no Shouboutai
33523,Boku wa Koko de Ikiteiku
1216,Boku wa Konomama Kaeranai
7518,Boku wa Kuma
36716,Boku wa Mada 7-sai Datta
24791,Boku wa Ou-sama
18191,Boku wa Ou-sama (TV)
24795,Boku wa Ou-sama (TV) Special
36542,Boku wa Robot-goshi no Kimi ni Koi wo Suru
37839,Boku wa Robot-goshi no Kimi ni Koi wo Suru Movie
36580,Boku wa Shitteru yo.
36191,Boku wa Sonzai Shiteinakatta
28551,Boku wa Sugu ni Nigetanda: Higashi Nihon Daishinsai kara Mananda Koto
10719,Boku wa Tomodachi ga Sukunai
10897,Boku wa Tomodachi ga Sukunai Episode 0
14967,Boku wa Tomodachi ga Sukunai Next
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai
7597,"Boku, Otaryman."
36377,Bokunchi no Chabo
31882,Bokura Machi Bouzu!
20109,Bokura Mangaka: Tokiwasou Monogatari
1222,Bokura ga Ita
36443,Bokura no Ashita: Freeter no Genjou ni Kansuru Wakamono e no Shuuchi Kouhou Jigyou
15525,Bokura no Hero
9907,Bokura no Live Kimi to no Life
37828,Bokura no Nanokakan Sensou
6568,Bokura no Saibanin Monogatari
34030,Bokura no Sex
21405,Bokura wa Minna Kawai-sou
24973,Bokura wa Minna Kawai-sou Specials
24913,Bokura wa Minna Kawai-sou: Hajimete no
1690,Bokurano
12877,Bokurano Recap
357,Bokusatsu Tenshi Dokuro-chan
2131,Bokusatsu Tenshi Dokuro-chan 2
18731,Bokutachi no Peace River
7504,Bollogi Iyagi
1672,Bomberman B-Daman Bakugaiden
1673,Bomberman B-Daman Bakugaiden Victory
751,Bomberman Jetters
2349,Bondage Game: Shinsou no Reijoutachi
6328,Bondage Game: Shinsou no Reijoutachi - Shinsou no Doreitachi
25839,Bonjour♪Koiaji Pâtisserie
8416,Bonobono
32353,Bonobono (2016)
4286,Bonobono (TV)
8417,Bonobono (TV) Specials
8403,Bonobono: Kumomo no Ki no Koto
36964,Bonobono: Uchuu kara Kita Tomodachi
30892,Boo Boo Boy
37451,Boogiepop wa Warawanai
369,Boogiepop wa Warawanai: Boogiepop Phantom
8689,Born by Myself
35072,Boruto: Jump Festa 2016 Special
34566,Boruto: Naruto Next Generations
28755,Boruto: Naruto the Movie
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi
3460,Bosco Daibouken
12371,Bosco no Mori no Nakama-tachi
6849,Bouken Dankichi: Hyouryuu no Maki
8184,Bouken Gabotenjima
8183,Bouken Korobokkuru
5648,Bouken Shite mo Ii Koro
8182,Bouken Shounen Shadar
3637,Bouken Yuuki Pluster World
2292,Bouken! Iczer 3
28983,Bouken-tachi Gamba to Nanbiki no Nakama
3132,Boukensha: The Man Was from Spain
159,Boukyaku no Senritsu
4177,Bounen no Xamdou
33273,Bouningen Weekend
1811,Bounty Dog: Getsumen no Ibu
4522,Bounty Hunter: The Hard
36851,Bousai Keihatsu Douga
9343,Bousou Sengokushi
31258,Box
25667,Boy Meets Harem The Animation
10435,Boyfriend
105,Boys Be...
35648,BraFro x Taka no Tsume: Brave Funding Prologue
1542,Brain Powerd
12055,Brandish
11241,Brave 10
31573,Brave Beats
10044,Brave Fire S0.9
1681,Brave Story
32866,Brave Witches
34644,Brave Witches: Petersburg Daisenryaku
22433,Break Blade
6772,Break Blade 1: Kakusei no Toki
8514,Break Blade 2: Ketsubetsu no Michi
9252,Break Blade 3: Kyoujin no Ato
9465,Break Blade 4: Sanka no Chi
9724,Break Blade 5: Shisen no Hate
10092,Break Blade 6: Doukoku no Toride
8648,Break Blade Picture Drama
30573,Break Blade: Virgins War
36954,Break Go!Ga!
6447,Break-Age
9991,Bremen 4: Jigoku no Naka no Tenshi-tachi
1450,Brigadoon: Marin to Melan
36594,Brilliant Better
3007,Bronze: Kouji Nanjo Cathexis
1042,Bronze: Zetsuai Since 1989
28305,Broots
33080,Brotherhood: Final Fantasy XV
15605,Brothers Conflict
25437,Brothers Conflict OVA
22745,Brothers Conflict Special
14345,Btooom!
29467,Bubaga
36361,Bubble Bath
1348,Bubblegum Crash
1347,Bubblegum Crisis
568,Bubblegum Crisis Tokyo 2040
32023,Bubuki Buranki
33041,Bubuki Buranki: Hoshi no Kyojin
9665,Bucchigiri
9540,Bucket de Gohan
30202,Bucket no Ana
37544,Bucket no Naka no Kaka
6985,Buddha Saitan
21437,Buddy Complex
31105,Buddy Complex: Daremo Shiranai Ashita e
24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de
33056,Buddy Go!
34173,Buddy Go! 2
21107,Buddy Spirits
10210,Bug tte Honey
31868,Bug tte Honey: Megarom Shoujo Mai 4622
17677,Buki yo Saraba
1776,Bulg-eunmae
16786,Bulsajo Robot Phoenix King
24881,Bunbuku Chagama
29921,Bunbuku Chagama (1958)
32760,Bungaku Shounen no Yuuutsu
31478,Bungou Stray Dogs
32867,Bungou Stray Dogs 2nd Season
34944,Bungou Stray Dogs: Dead Apple
33071,Bungou Stray Dogs: Hitori Ayumu
23611,Bunna yo Ki kara Orite Koi
29743,Buonomo
34891,Buppu na Mainichi
31048,Burenai Ai de
370,Burn Up Excess
693,Burn Up Scramble
767,Burn Up!
769,Burn Up! W
9177,Burning Blood
10245,Burning Village
32237,Burutabu-chan
3389,Bus Gamer
12157,Busou Chuugakusei: Basket Army
1536,Busou Renkin
14237,Busou Shinki
11103,Busou Shinki Moon Angel
16614,Busou Shinki OVA
33475,Busou Shoujo Machiavellianism
35314,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou"
31331,Busou Shoujotai: Blade Briders The Animation
